citeulike_paper_id	author
1223530	ngo, dinh ngoc n.
1223530	okwuonu, geoffrey o.
1223530	pai, grace
1223530	parker, david
1223530	paul, heidie a.
1223530	pfannkoch, cynthia
1223530	pohl, craig s.
1223530	rogers, yu-hui h.
1223530	ruiz, san juana j.
1223530	sabo, aniko
1223530	santibanez, jireh
1223530	schneider, brian w.
1223530	smith, scott m.
1223530	sodergren, erica
1223530	svatek, amanda f.
1223530	utterback, teresa r.
1223530	vattathil, selina
1223530	warren, wesley
1223530	white, courtney sherell s.
1223530	chinwalla, asif t.
1223530	feng, yucheng
1223530	halpern, aaron l.
1223530	hillier, ladeana w.
1223530	huang, xiaoqiu
1223530	minx, pat
1223530	nelson, joanne o.
1223530	pepin, kymberlie h.
1223530	qin, xiang
1223530	sutton, granger g.
1223530	venter, eli
1223530	walenz, brian p.
1223530	wallis, john w.
1223530	worley, kim c.
1223530	yang, shiaw-pyng p.
1223530	jones, steven m.
1223530	marra, marco a.
1223530	rocchi, mariano
1223530	schein, jacqueline e.
1223530	baertsch, robert
1223530	clarke, laura
1223530	cs\\"{u}r\\"{o}s, mikl\\'{o}s
1223530	glasscock, jarret
1223530	harris, r. alan
1223530	havlak, paul
1223530	jackson, andrew r.
1223530	jiang, huaiyang
1223530	liu, yue
1223530	messina, david n.
1223530	shen, yufeng
1223530	song, henry xing-zhi x.
1223530	wylie, todd
1223530	zhang, lan
1223530	birney, ewan
1223530	han, kyudong
1223530	konkel, miriam k.
1223530	lee, jungnam
1223530	smit, arian f.
1223530	ullmer, brygg
1223530	wang, hui
1223530	xing, jinchuan
1223530	burhans, richard
1223530	cheng, ze
1223530	karro, john e.
1223530	ma, jian
1223530	raney, brian
1223530	she, xinwei
1223530	cox, michael j.
1223530	demuth, jeffery p.
1223530	dumas, laura j.
1223530	han, sang-gook g.
1223530	hopkins, janet
1223530	karimpour-fard, anis
1223530	kim, young h.
1223530	pollack, jonathan r.
1223530	vinar, tomas
1223530	addo-quaye, charles
1223530	degenhardt, jeremiah
1223530	denby, alexandra
1223530	hubisz, melissa j.
1223530	indap, amit
1223530	kosiol, carolin
1223530	lahn, bruce t.
1223530	lawson, heather a.
1223530	marklein, alison
1223530	nielsen, rasmus
1223530	vallender, eric j.
1223530	clark, andrew g.
1223530	ferguson, betsy
1223530	hernandez, ryan d.
1223530	hirani, kashif
1223530	kehrer-sawatzki, hildegard
1223530	kolb, jessica
1223530	patil, shobha
1223530	pu, ling-ling l.
1223530	ren, yanru
1223530	smith, david glenn g.
1223530	wheeler, david a.
1223530	schenck, ian
1223530	ball, edward v.
1223530	chen, rui
1223530	cooper, david n.
1223530	giardine, belinda
1223530	hsu, fan
1223530	kent, w. james
1223530	lesk, arthur
1223530	nelson, david l.
1223530	o'brien, william e.
1223530	pr\\"{u}fer, kay
1223530	stenson, peter d.
1223530	wallace, james c.
1223530	ke, hui
1223530	liu, xiao-ming m.
1223530	wang, peng
1223530	xiang, andy peng p.
1223530	yang, fan
1223530	barber, galt p.
1223530	haussler, david
1223530	karolchik, donna
1223530	kern, andy d.
1223530	kuhn, robert m.
1223530	smith, kayla e.
1223530	zwieg, ann s.
1226694	beerenwinkel, niko
1226694	pachter, lior
1226694	sturmfels, bernd
1226694	elena, santiago
1226694	lenski, richard
1229624	de duve, christian
1233025	gaertner, g.
1233025	cahill, v.
1233290	rao, jinghai
1233290	su, xiaomeng
1247838	rae, i. wilson
1247838	nooshi, n.
1247838	zwerger, w.
1247838	kippenberg, t. j.
1259291	egli, r.
1259291	adami, c.
1260763	karau, steven j.
1260763	williams, kipling d.
1261882	lu, w.
1261882	huang, c.
1261882	zhou, m.
1261882	mori, w. b.
1261882	katsouleas, t.
1269699	wiegand, thomas
1269699	sullivan, gary j.
1269699	bj{\\o}ntegaard, gisle
1269699	luthra, ajay
1271262	zahurak, marianna
1271262	parmigiani, giovanni
1271262	yu, wayne
1271262	scharpf, robert
1271262	berman, david
1271262	schaeffer, edward
1271262	shabbeer, shabana
1271262	cope, leslie
1279064	hu, zhenjun
1279064	mellor, joe
1279064	wu, jie
1279064	kanehisa, minoru
1279064	stuart, joshua m.
1279064	delisi, charles
1279899	lampe, cliff a. c.
1279899	ellison, nicole
1279899	steinfield, charles
1281087	strahl, brian d.
1281087	allis, c. david
1282453	mills, ryan e.
1282453	bennett, e. andrew
1282453	iskow, rebecca c.
1282453	devine, scott e.
1284347	werner-allen, geoff
1284347	lorincz, konrad
1284347	johnson, jeff
1284347	lees, jonathan
1284347	welsh, matt
1286356	su, qi
1286356	pavlov, dmitry
1286356	chow, jyh-herng
1286356	baker, wendell c.
1287783	hutv\\'{a}gner, gy\\"{o}rgy
1287783	zamore, phillip d.
1288127	pass, greg
1288127	chowdhury, abdur
1288127	torgeson, cayley
1288910	bayardo, roberto j.
1288910	ma, yiming
1288910	srikant, ramakrishnan
1289316	xie, xiaohui
1289316	mikkelsen, tarjei s.
1289316	gnirke, andreas
1289316	lindblad-toh, kerstin
1289316	kellis, manolis
1289316	lander, eric s.
1290889	waibel, a.
1290889	hanazawa, t.
1290889	hinton, g.
1290889	shikano, k.
1290889	lang, k. j.
1291533	pandit, shashank
1291533	chau, duen h.
1291533	wang, samuel
1291533	faloutsos, christos
1297459	zimmerman, corinne
1300254	he, xuming
1300254	zemel, r. s.
1300254	carreira-perpinan, m. a.
1302073	wolfe, nathan d.
1302073	dunavan, claire p.
1302073	diamond, jared
1302950	zhang, zhaolei
1302950	carriero, nicholas
1302950	zheng, deyou
1302950	karro, john
1302950	harrison, paul m.
1302950	gerstein, mark
1304918	nelson, richard r.
1304918	winter, sidney g.
1307464	alon, uri
1314047	karmarkar, uma r.
1314047	buonomano, dean v.
1314313	champoux, j. j.
1318673	irimia, manuel
1318673	penny, david
1318673	roy, scott w.
1324984	stock, oliviero
1324984	zancanaro, massimo
1324984	busetta, paolo
1324984	callaway, charles
1324984	kr\\"{u}ger, antonio
1324984	kruppa, michael
1324984	kuflik, tsvi
1324984	not, elena
1324984	rocchi, cesare
1324988	stein,, m
1324988	gabdoulline,, r
1324988	wade,, r
1325178	martens, rob
1325178	bastiaens, theo
1325178	kirschner, paul a.
1326435	bunescu, razvan
1326435	pasca, marius
1341447	banerjee, abhijit v.
1352715	blanz, v.
1352715	vetter, t.
1355785	lin, h. t.
1355785	lin, c. j.
1355785	weng, r. c.
1356652	handl, julia
1356652	kell, douglas b.
1356652	knowles, joshua
1366162	aron, adam r.
1373854	zmasek, christian m.
1373854	eddy, sean r.
1387480	cieplak, p.
1387480	cornell, w. d.
1387480	bayly, c.
1387480	kollman, p. a.
1389669	wiegand, nancy
1389669	garcia, cassandra
1390187	zhang, zhengdong d.
1390187	paccanaro, alberto
1390187	fu, yutao
1390187	weissman, sherman
1390187	weng, zhiping
1390187	chang, joseph
1390187	snyder, michael
1390187	gerstein, mark b.
1395097	dixon, lance j.
1401901	knutsson, b.
1401901	lu, honghui
1401901	xu, wei
1401901	hopkins, b.
1405800	green, donald
1405800	shapiro, ian
1409286	lee, jong m.
1409286	gianchandani, erwin p.
1409286	papin, jason a.
1413697	zhou, w. x.
1413697	sornette, d.
1413697	hill, r. a.
1413697	dunbar, r. i. m.
1424521	chen, yiwen
1424521	ding, feng
1424521	nie, huifen
1424521	serohijos, adrian w.
1424521	sharma, shantanu
1424521	wilcox, kyle c.
1424521	yin, shuangye
1424521	dokholyan, nikolay v.
1427756	hermann, johannes c.
1427756	marti-arbona, ricardo
1427756	fedorov, alexander a.
1427756	fedorov, elena
1427756	almo, steven c.
1427756	shoichet, brian k.
1427756	raushel, frank m.
1436865	huang, c.
1436865	li, j.
1436865	ross, k. w.
1439241	grimson, andrew
1439241	farh, kyle k.
1439241	johnston, wendy k.
1439241	garrett-engele, philip
1439241	lim, lee p.
1439241	bartel, david p.
1439666	airan, raag d.
1439666	meltzer, leslie a.
1439666	roy, madhuri
1439666	gong, yuqing
1439666	chen, han
1439666	deisseroth, karl
1446281	pacheco, carlos
1446281	lahiri, shuvendu k.
1446281	ernst, michael d.
1446281	ball, thomas
1464882	craighead, h. g.
1465977	eyre-walker, adam
1465977	keightley, peter d.
1467510	lasserre, j. a.
1467510	bishop, c. m.
1467510	minka, t. p.
1470445	hartig, julia v.
1470445	tomari, yukihide
1470445	f\\"{o}rstemann, klaus
1471614	asthana, saurabh
1471614	noble, william s.
1471614	kryukov, gregory
1471614	grant, charles e.
1471614	sunyaev, shamil
1471614	stamatoyannopoulos, john a.
1485773	moore, g. c.
1485773	benbasat, i.
1505738	yeager, larry
1506799	plake, conrad
1506799	schiemann, torsten
1506799	pankalla, marcus
1506799	hakenberg, j\\"{o}rg
1506799	leser, ulf
1507853	batada, nizar n.
1507853	hurst, laurence d.
1510686	rattenbury, tye
1510686	good, nathaniel
1510686	naaman, mor
1512273	gillespie, daniel t.
1514425	komatsoulis, g.
1514425	warzel, d.
1514425	hartel, f.
1514425	shanbhag, k.
1514425	chilukuri, r.
1514425	fragoso, g.
1514425	coronado, s.
1514425	reeves, d.
1514425	hadfield, j.
1514425	ludet, c.
1524073	feist, adam m.
1524073	henry, christopher s.
1524073	reed, jennifer l.
1524073	krummenacker, markus
1524073	joyce, andrew r.
1524073	karp, peter d.
1524073	broadbelt, linda j.
1524073	hatzimanikatis, vassily
1524073	palsson, bernhard o.
1526396	grilly, chris
1526396	stricker, jesse
1526396	pang, wyming l.
1526396	bennett, matthew r.
1526396	hasty, jeff
1528517	benjelloun, omar
1528517	garcia-molina, hector
1528517	menestrina, david
1528517	su, qi
1528517	whang, steven e.
1528517	widom, jennifer
1528517	jonas, jeff
1528747	palmer, chana
1528747	bik, elisabeth m.
1528747	digiulio, daniel b.
1528747	relman, david a.
1528747	brown, patrick o.
1530733	han, jefferson y.
1539479	raabe, alexander
1542309	errami, mounir
1542309	wren, jonathan d.
1542309	hicks, justin m.
1542309	garner, harold r.
1550730	jackson, collin
1550730	wang, helen j.
1551015	quan, d.
1560459	seth, anil k.
1560459	edelman, gerald m.
1573176	dean, antony m.
1573176	thornton, joseph w.
1576654	ebert, margaret s.
1576654	neilson, joel r.
1576654	sharp, phillip a.
1578346	koonin, eugene
1603668	ritchie, matthew e.
1603668	silver, jeremy
1603668	oshlack, alicia
1603668	holmes, melissa
1603668	diyagama, dileepa
1603668	holloway, andrew
1603668	smyth, gordon k.
1604373	mullikin, james c.
1604373	ning, zemin
1616758	feldman, j.
1618886	zhang, k.
1618886	ginzburg, i.
1618886	mcnaughton, b. l.
1618886	sejnowski, t. j.
1621877	cakmak, ali
1621877	ozsoyoglu, gultekin
1624269	boguna, m.
1624269	krioukov, d.
1624269	claffy, k. c.
1624654	butts, daniel a.
1624654	weng, chong
1624654	jin, jianzhong
1624654	yeh, chun-i
1624654	lesica, nicholas a.
1624654	alonso, jose-manuel
1624654	stanley, garrett b.
1629604	cooper, gregory m.
1629604	nickerson, deborah a.
1629604	eichler, evan e.
1631086	langley, ann
1631927	dunbar, r. i. m.
1631927	shultz, susanne
1634025	herrmann, esther
1634025	call, josep
1634025	hern\\`{a}ndez-lloreda, mar\\'{\\i}a v.
1634025	hare, brian
1634025	tomasello, michael
1638951	cox-foster, diana l.
1638951	conlan, sean
1638951	holmes, edward c.
1638951	palacios, gustavo
1638951	evans, jay d.
1638951	moran, nancy a.
1638951	quan, phenix-lan
1638951	briese, thomas
1638951	hornig, mady
1638951	geiser, david m.
1638951	martinson, vince
1638951	vanengelsdorp, dennis
1638951	kalkstein, abby l.
1638951	drysdale, andrew
1638951	hui, jeffrey
1638951	zhai, junhui
1638951	cui, liwang
1638951	hutchison, stephen k.
1638951	simons, jan f.
1638951	egholm, michael
1638951	pettis, jeffery s.
1638951	lipkin, w. ian
1655248	lim, may
1655248	metzler, richard
1655248	bar-yam, yaneer
1657521	nadeau, david
1657521	sekine, satoshi
1668327	just, m. a.
1668327	carpenter, p. a.
1668986	dolog, peter
1668986	nejdl, wolfgang
1673083	chen, jian-min m.
1673083	cooper, david n.
1673083	chuzhanova, nadia
1673083	f\\'{e}rec, claude
1673083	patrinos, george p.
1673084	lynch, michael
1674923	perry, george h.
1674923	dominy, nathaniel j.
1674923	claw, katrina g.
1674923	lee, arthur s.
1674923	fiegler, heike
1674923	redon, richard
1674923	werner, john
1674923	villanea, fernando a.
1674923	mountain, joanna l.
1674923	misra, rajeev
1674923	carter, nigel p.
1674923	lee, charles
1674923	stone, anne c.
1678574	honig, barry
1678574	nicholls, anthony
1681472	o'hern, corey s.
1681472	silbert, leonardo e.
1681472	liu, andrea j.
1681472	nagel, sidney r.
1693077	hohenberg, p.
1693077	kohn, w.
1697751	cool, c.
1713592	oh, you-kwan
1713592	palsson, bernhard o.
1713592	park, sung m.
1713592	schilling, christophe h.
1713592	mahadevan, radhakrishnan
1713694	lee, william
1713694	tillo, desiree
1713694	bray, nicolas
1713694	morse, randall h.
1713694	davis, ronald w.
1713694	hughes, timothy r.
1713694	nislow, corey
1715029	markowetz, florian
1715029	spang, rainer
1716134	mailman, matthew d.
1716134	feolo, michael
1716134	jin, yumi
1716134	kimura, masato
1716134	tryka, kimberly
1716134	bagoutdinov, rinat
1716134	hao, luning
1716134	kiang, anne
1716134	paschall, justin
1716134	phan, lon
1716134	popova, natalia
1716134	pretel, stephanie
1716134	ziyabari, lora
1716134	lee, moira
1716134	shao, yu
1716134	wang, zhen y.
1716134	sirotkin, karl
1716134	ward, minghong
1716134	kholodov, michael
1716134	zbicz, kerry
1716134	beck, jeffrey
1716134	kimelman, michael
1716134	shevelev, sergey
1716134	preuss, don
1716134	yaschenko, eugene
1716134	graeff, alan
1716134	ostell, james
1716134	sherry, stephen t.
1724599	sugawara, h.
1724599	miyazaki, s.
1727461	auer, s.
1727461	bizer, c.
1727461	lehmann, j.
1727461	kobilarov, g.
1727461	cyganiak, r.
1727461	ives, z.
1744606	decandia, giuseppe
1744606	hastorun, deniz
1744606	jampani, madan
1744606	kakulapati, gunavardhan
1744606	lakshman, avinash
1744606	pilchin, alex
1744606	sivasubramanian, swami
1744606	vosshall, peter
1744606	vogels, werner
1756933	de abajo, f. j. garc'ia
1783204	maheshri, narendra
1783204	o'shea, erin k.
1785135	castellano, claudio
1785135	fortunato, santo
1785135	loreto, vittorio
1797414	meil\\u{a}, marina
1806502	stock, wolfgang g.
1817569	and, james m.
1826173	k\\"{o}rding, konrad
1840029	wilkinson, dennis m.
1840029	huberman, bernardo a.
1840109	stein, klaus
1840109	hess, claudia
1869121	dehaene, stanislas
1869121	cohen, laurent
1871475	lange, patricia g.
1873083	miller, webb
1873083	rosenbloom, kate
1873083	hardison, ross c.
1873083	hou, minmei
1873083	taylor, james
1873083	raney, brian
1873083	burhans, richard
1873083	king, david c.
1873083	baertsch, robert
1873083	blankenberg, daniel
1873083	kosakovsky pond, sergei l.
1873083	nekrutenko, anton
1873083	giardine, belinda
1873083	harris, robert s.
1873083	tyekucheva, svitlana
1873083	diekhans, mark
1873083	pringle, thomas h.
1873083	murphy, william j.
1873083	lesk, arthur
1873083	weinstock, george m.
1873083	lindblad-toh, kerstin
1873083	gibbs, richard a.
1873083	lander, eric s.
1873083	siepel, adam
1873083	haussler, david
1873083	kent, w. james
1873815	jankowski, nicholas w.
1875092	peddibhotla, naren b.
1875092	subramani, mani r.
1877609	kaznessis, yiannis
1884115	park, juyong
1884115	barab\\'{a}si, albert-l\\'{a}szl\\'{o} l.
1899371	lenth, russell v.
1916533	asthana, saurabh
1916533	roytberg, mikhail
1916533	stamatoyannopoulos, john a.
1916533	sunyaev, shamil
1922175	del
1922175	carbonell, pablo
1934660	amico, luigi
1934660	fazio, rosario
1934660	osterloh, andreas
1934660	vedral, vlatko
1963184	meyer, emily e.
1963184	rosenberg, kenneth j.
1963184	israelachvili, jacob
2007189	mylonas, phivos
2007189	vallet, david
2007189	castells, pablo
2007189	fern\\'{a}ndez, miriam
2007189	avrithis, yannis
2010561	nowacki, mariusz
2010561	vijayan, vikram
2010561	zhou, yi
2010561	schotanus, klaas
2010561	doak, thomas g.
2010561	landweber, laura f.
2057275	hattie, john
2057275	timperley, helen
2064778	hornung, gil
2064778	barkai, naama
2094129	jorgensen, w. l.
2094129	tirado-rives
2094310	groot, r. d.
2094310	warren, p. b.
2097686	fedorov, oleg
2097686	marsden, brian
2097686	pogacic, vanda
2097686	rellos, peter
2097686	m\\"{u}ller, susanne
2097686	bullock, alex n.
2097686	schwaller, juerg
2097686	sundstr\\"{o}m, michael
2097686	knapp, stefan
2102115	cravatt, benjamin f.
2102115	simon, gabriel m.
2102115	yates, john r.
2111163	assenov, yassen
2111163	ram\\'{\\i}rez, fidel
2111163	schelhorn, sven-eric e.
2111163	lengauer, thomas
2111163	albrecht, mario
2111611	wells, james a.
2111611	mcclendon, christopher l.
2111612	kuriyan, john
2111612	eisenberg, david
2111613	robinson, carol v.
2111613	sali, andrej
2111613	baumeister, wolfgang
2139257	sakoe, h.
2139257	chiba, s.
2139378	oostenbrink, chris
2139378	villa, alessandra
2139378	mark, alan e.
2139378	van gunsteren, wilfred f.
2144477	ferris, timothy
2151562	dickey, micheled
2189904	taylor, richard n.
2189904	van der hoek, andre
2191303	wishart, david s.
2191303	knox, craig
2191303	guo, an c.
2191303	cheng, dean
2191303	shrivastava, savita
2191303	tzur, dan
2191303	gautam, bijaya
2191303	hassanali, murtaza
2207732	burt, ronald s.
2208356	karaman, mazen w.
2208356	herrgard, sanna
2208356	treiber, daniel k.
2208356	gallant, paul
2208356	atteridge, corey e.
2208356	campbell, brian t.
2208356	chan, katrina w.
2208356	ciceri, pietro
2208356	davis, mindy i.
2208356	edeen, philip t.
2208356	faraoni, raffaella
2208356	floyd, mark
2208356	hunt, jeremy p.
2208356	lockhart, daniel j.
2208356	milanov, zdravko v.
2208356	morrison, michael j.
2208356	pallares, gabriel
2208356	patel, hitesh k.
2208356	pritchard, stephanie
2208356	wodicka, lisa m.
2208356	zarrinkar, patrick p.
2219600	blei, david m.
2219600	lafferty, john d.
2226050	daubechies, ingrid
2226050	defrise, michel
2226050	de mol, christine
2242051	yin, peng
2242051	choi, harry m. t.
2242051	calvert, colby r.
2242051	pierce, niles a.
2266473	elkan, charles
2269410	wood, emma r.
2269410	dudchenko, paul a.
2269410	eichenbaum, howard
2283005	schloss, patrick d.
2283005	handelsman, jo
2286684	lin, simon m.
2286684	du, pan
2286684	huber, wolfgang
2286684	kibbe, warren a.
2288901	zhu, yuerong
2288901	zhu, yuelin
2288901	xu, wei
2289016	hillier, ladeana w.
2289016	marth, gabor t.
2289016	quinlan, aaron r.
2289016	dooling, david
2289016	fewell, ginger
2289016	barnett, derek
2289016	fox, paul
2289016	glasscock, jarret i.
2289016	hickenbotham, matthew
2289016	huang, weichun
2289016	magrini, vincent j.
2289016	richt, ryan j.
2289016	sander, sacha n.
2289016	stewart, donald a.
2289016	stromberg, michael
2289016	tsung, eric f.
2289016	wylie, todd
2289016	schedl, tim
2289016	wilson, richard k.
2289016	mardis, elaine r.
2310535	place, robert f.
2310535	li, long-cheng
2310535	pookot, deepa
2310535	noonan, emily j.
2310535	dahiya, rajvir
2311249	mou, xiaozhen
2311249	sun, shulei
2311249	edwards, robert a.
2311249	hodson, robert e.
2311249	moran, mary a.
2320347	cooper, gregory m.
2320347	brown, christopher d.
2321560	hunter, lawrence
2321560	lu, zhiyong
2321560	firby, james
2321560	baumgartner, william a.
2321560	johnson, helen l.
2321560	ogren, philip v.
2321560	cohen, k. bretonnel
2323708	blanter, y. m.
2323708	b\\"{u}ttiker, m.
2342470	bornstein, benjamin j.
2342470	keating, sarah m.
2342470	jouraku, akiya
2342470	hucka, michael
2345304	yang, z. h.
2345304	yoder, a. d.
2354628	shapiro, b. jesse
2354628	alm, eric j.
2357901	luyt, brendan
2357901	tay, aaron c.
2357901	lim, hai t.
2357901	cheng, kian h.
2357917	jones, michael n.
2357917	mewhort, douglas j.
2366929	ludwig, wolfgang
2366929	strunk, oliver
2366929	westram, ralf
2366929	richter, lothar
2366929	meier, harald
2366929	yadhukumar
2366929	buchner, arno
2366929	lai, tina
2366929	steppi, susanne
2366929	jobb, gangolf
2366929	f\\"{o}rster, wolfram
2366929	brettske, igor
2366929	gerber, stefan
2366929	ginhart, anton w.
2366929	gross, oliver
2366929	grumann, silke
2366929	hermann, stefan
2366929	jost, ralf
2366929	k\\"{o}nig, andreas
2366929	liss, thomas
2366929	l\\"{u}{\\ss}mann, ralph
2366929	may, michael
2366929	nonhoff, bj\\"{o}rn
2366929	reichel, boris
2366929	strehlow, robert
2366929	stamatakis, alexandros
2366929	stuckmann, norbert
2366929	vilbig, alexander
2366929	lenke, michael
2366929	ludwig, thomas
2366929	bode, arndt
2366929	schleifer, karl?heinz
2369506	pop, mihai
2369506	salzberg, steven l.
2374088	scully, m. o.
2374088	zubairy, m. s.
2380446	tanev, ivan
2380446	joachimczak, m.
2380446	hemmi, h.
2380446	shimohara, k.
2393670	kobilka, brian k.
2393670	deupi, xavier
2407908	thrun, sebastian
2413970	del vecchio, domitilla
2413970	ninfa, alexander j.
2413970	sontag, eduardo d.
2417721	unger, marc a.
2417721	chou, hou-pu
2417721	thorsen, todd
2417721	scherer, axel
2417721	quake, stephen r.
2423543	li, min
2423543	wang, baohong
2423543	zhang, menghui
2423543	rantalainen, mattias
2423543	wang, shengyue
2423543	zhou, haokui
2423543	zhang, yan
2423543	shen, jian
2423543	pang, xiaoyan
2423543	zhang, meiling
2423543	wei, hua
2423543	chen, yu
2423543	lu, haifeng
2423543	zuo, jian
2423543	su, mingming
2423543	qiu, yunping
2423543	jia, wei
2423543	xiao, chaoni
2423543	smith, leon m.
2423543	yang, shengli
2423543	holmes, elaine
2423543	tang, huiru
2423543	zhao, guoping
2423543	nicholson, jeremy k.
2423543	li, lanjuan
2423543	zhao, liping
2466088	lehner, ben
2476650	thompson, j. d.
2476650	zwickl, b. m.
2476650	jayich, a. m.
2476650	marquardt, florian
2476650	girvin, s. m.
2476650	harris, j. g. e.
2479514	shabalin, andrey a.
2479514	tjelmeland, h\\r{a}kon
2479514	fan, cheng
2479514	perou, charles m.
2479514	nobel, andrew b.
2506264	chesson, peter
2516366	weiss, cathrin
2516366	premraj, rahul
2516366	zimmermann, thomas
2516366	zeller, andreas
2518492	feldman, igor
2518492	rzhetsky, andrey
2518492	vitkup, dennis
2521939	he, daqing
2521939	brusilovsky, peter
2521939	ahn, jaewook
2521939	grady, jonathan
2521939	farzan, rosta
2521939	peng, yefei
2521939	yang, yiming
2521939	rogati, monica
2526029	robertson, george
2526029	czerwinski, mary
2526029	baudisch, patrick
2526029	meyers, brian
2526029	robbins, daniel
2526029	smith, greg
2526029	tan, desney
2527434	khanin, raya
2527434	vinciotti, veronica
2535886	zeni, nicola
2535886	kiyavitskaya, nadzeya
2535886	mich, luisa
2535886	mylopoulos, john
2535886	cordy, james
2545283	kiel, christina
2545283	beltrao, pedro
2545283	serrano, luis
2547218	law, chi-tat t.
2547218	gold, joshua i.
2547927	hernandez, david
2547927	fran\\c{c}ois, patrice
2547927	farinelli, laurent
2547927	{\\o}ster\\r{a}s, magne
2547927	schrenzel, jacques
2568883	demissie, meaza
2568883	mascialino, barbara
2568883	calza, stefano
2568883	pawitan, yudi
2580334	cook, terry
2580334	schwartz, joan m.
2584166	allemang, dean
2584166	hendler, james
2587504	xu, qingwei
2587504	shi, yixiang
2587504	lu, qiang
2587504	zhang, guoqing
2587504	luo, qingming
2587504	li, yixue
2601345	kucharski, r.
2601345	maleszka, j.
2601345	foret, s.
2601345	maleszka, r.
2602869	ariely, dan
2607936	warner, jason b.
2607936	philippakis, anthony a.
2607936	jaeger, savina a.
2607936	he, fangxue s.
2607936	lin, jolinta
2607936	bulyk, martha l.
2616003	saracevic, tefko
2620752	ideker, trey
2620752	sharan, roded
2630042	harris, timothy d.
2630042	buzby, phillip r.
2630042	babcock, hazen
2630042	beer, eric
2630042	bowers, jayson
2630042	braslavsky, ido
2630042	causey, marie
2630042	colonell, jennifer
2630042	dimeo, james
2630042	efcavitch, j. william
2630042	giladi, eldar
2630042	gill, jaime
2630042	healy, john
2630042	jarosz, mirna
2630042	lapen, dan
2630042	moulton, keith
2630042	quake, stephen r.
2630042	steinmann, kathleen
2630042	thayer, edward
2630042	tyurina, anastasia
2630042	ward, rebecca
2630042	weiss, howard
2630042	xie, zheng
2647614	lakatos, peter
2647614	karmos, george
2647614	mehta, ashesh d.
2647614	ulbert, istvan
2647614	schroeder, charles e.
2647679	chi, ed h.
2647679	mytkowicz, todd
2649220	scott, kathryn a.
2649220	bond, peter j.
2649220	ivetac, anthony
2649220	chetwynd, alan p.
2649220	khalid, syma
2649220	sansom, mark s. p.
2669725	cohen, haim y.
2669725	miller, christine
2669725	bitterman, kevin j.
2669725	wall, nathan r.
2669725	hekking, brian
2669725	kessler, benedikt
2669725	howitz, konrad t.
2669725	gorospe, myriam
2669725	de cabo, rafael
2669725	sinclair, david a.
2675151	ramani, arun k.
2675151	li, zhihua
2675151	hart, g. traver
2675151	carlson, mark w.
2675151	boutz, daniel r.
2675151	marcotte, edward m.
2686437	jacob, robert j. k.
2686437	girouard, audrey
2686437	hirshfield, leanne m.
2686437	horn, michael s.
2686437	shaer, orit
2686437	solovey, erin t.
2686437	zigelbaum, jamie
2686454	kittur, aniket
2686454	chi, ed h.
2686454	suh, bongwon
2724724	pham, d. l.
2724724	xu, c.
2724724	prince, j. l.
2729940	jing, yushi
2729940	baluja, shumeet
2730940	novembre, john
2730940	stephens, matthew
2733029	suh, bongwon
2733029	chi, ed h.
2733029	kittur, aniket
2733029	pendleton, bryan a.
2733191	chan, chon-kit kenneth k.
2733191	hsu, arthur l.
2733191	halgamuge, saman k.
2733191	tang, sen-lin l.
2739782	burgelman, robert a.
2739782	christensen, clayton m.
2739782	wheelwright, steven c.
2739782	maidique, modesto a.
2739855	strukov, dmitri b.
2739855	snider, gregory s.
2739855	stewart, duncan r.
2739855	williams, r. stanley
2752882	greenberg, saul
2752882	buxton, bill
2760213	schadt, eric e.
2760213	molony, cliona
2760213	chudin, eugene
2760213	hao, ke
2760213	yang, xia
2760213	lum, pek y.
2760213	kasarskis, andrew
2760213	zhang, bin
2760213	wang, susanna
2760213	suver, christine
2760213	zhu, jun
2760213	millstein, joshua
2760213	sieberts, solveig
2760213	lamb, john
2760213	guhathakurta, debraj
2760213	derry, jonathan
2760213	storey, john d.
2760213	avila-campillo, iliana
2760213	kruger, mark j.
2760213	johnson, jason m.
2760213	rohl, carol a.
2760213	van nas, atila
2760213	mehrabian, margarete
2760213	drake, thomas a.
2760213	lusis, aldons j.
2760213	smith, ryan c.
2760213	guengerich, f. peter
2760213	strom, stephen c.
2760213	schuetz, erin
2760213	rushmore, thomas h.
2760213	ulrich, roger
2762934	gu, jiajun
2762934	liu, jun s.
2773606	tagkopoulos, ilias
2773606	liu, yir-chung
2773606	tavazoie, saeed
2775897	jimeno, antonio
2775897	jimenez-ruiz, ernesto
2775897	lee, vivian
2775897	gaudan, sylvain
2775897	berlanga, rafael
2775897	rebholz-schuhmann, dietrich
2793908	mcgee, james b.
2793908	begg, michael
2796032	prufer, kay
2796032	stenzel, udo
2796032	dannemann, michael
2796032	green, richard e.
2796032	lachmann, michael
2796032	kelso, janet
2800564	zampieri, mattia
2800564	soranzo, nicola
2800564	altafini, claudio
2805405	cheng, dean
2805405	knox, craig
2805405	young, nelson
2805405	stothard, paul
2805405	damaraju, sambasivarao
2805405	wishart, david s.
2807037	medini, duccio
2807037	serruto, davide
2807037	parkhill, julian
2807037	relman, david a.
2807037	donati, claudio
2807037	moxon, richard
2807037	falkow, stanley
2807037	rappuoli, rino
2810294	min lee, jong
2810294	gianchandani, erwin p.
2810294	eddy, james a.
2810294	papin, jason a.
2841481	anker, jeffrey n.
2841481	hall, w. paige
